timestamp,mem_mb,fs_init_mb,fs_delta_mb,repeat_idx,pair_idx,operation,elapsed_ms,comment
08:43:22,32,1024,0,1,3,SNAPSHOT,100.850,
08:43:32,32,1024,0,1,3,RESTORE,117.140,
08:43:42,32,1024,0,1,4,SNAPSHOT,99.985,
08:43:53,32,1024,0,1,4,RESTORE,115.262,
08:44:03,32,1024,0,1,5,SNAPSHOT,98.089,
08:44:13,32,1024,0,1,5,RESTORE,114.162,
08:44:19,32,1024,0,1,0,CLEANUP,417.789,
08:45:10,32,1024,0,2,0,BUILD,51388.193,
08:45:16,32,1024,0,2,0,INFO.du,1592983619.000,du_B=1592983619
08:45:21,32,1024,0,2,0,INFO.vmrss,35840.000,pid=587776;VmRSS_kB=35840
08:45:26,32,1024,0,2,1,SNAPSHOT,115.762,
08:45:37,32,1024,0,2,1,RESTORE,115.084,
08:45:47,32,1024,0,2,2,SNAPSHOT,117.652,
08:45:57,32,1024,0,2,2,RESTORE,114.698,
08:46:07,32,1024,0,2,3,SNAPSHOT,95.377,
08:46:17,32,1024,0,2,3,RESTORE,117.605,
08:46:28,32,1024,0,2,4,SNAPSHOT,97.621,
08:46:38,32,1024,0,2,4,RESTORE,114.296,
08:46:48,32,1024,0,2,5,SNAPSHOT,97.112,
08:46:58,32,1024,0,2,5,RESTORE,114.592,
08:47:04,32,1024,0,2,0,CLEANUP,418.250,
08:47:39,32,1024,0,3,0,BUILD,35289.986,
08:47:45,32,1024,0,3,0,INFO.du,1592990624.000,du_B=1592990624
08:47:50,32,1024,0,3,0,INFO.vmrss,35840.000,pid=590174;VmRSS_kB=35840
08:47:55,32,1024,0,3,1,SNAPSHOT,122.027,
08:48:06,32,1024,0,3,1,RESTORE,114.500,
08:48:16,32,1024,0,3,2,SNAPSHOT,99.544,
08:48:26,32,1024,0,3,2,RESTORE,115.190,
08:48:36,32,1024,0,3,3,SNAPSHOT,97.436,
08:48:46,32,1024,0,3,3,RESTORE,116.097,
08:48:56,32,1024,0,3,4,SNAPSHOT,104.997,
08:49:07,32,1024,0,3,4,RESTORE,115.145,
08:49:17,32,1024,0,3,5,SNAPSHOT,99.586,
08:49:27,32,1024,0,3,5,RESTORE,113.604,
08:49:33,32,1024,0,3,0,CLEANUP,437.906,
08:50:29,32,2048,0,1,0,BUILD,51395.995,
08:50:36,32,2048,0,1,0,INFO.du,2666739510.000,du_B=2666739510
08:50:41,32,2048,0,1,0,INFO.vmrss,35840.000,pid=592564;VmRSS_kB=35840
08:50:46,32,2048,0,1,1,SNAPSHOT,113.467,
08:50:57,32,2048,0,1,1,RESTORE,117.478,
08:51:07,32,2048,0,1,2,SNAPSHOT,105.978,
08:51:17,32,2048,0,1,2,RESTORE,116.801,
08:51:27,32,2048,0,1,3,SNAPSHOT,98.830,
08:51:37,32,2048,0,1,3,RESTORE,114.278,
08:51:48,32,2048,0,1,4,SNAPSHOT,94.839,
08:51:58,32,2048,0,1,4,RESTORE,114.597,
08:52:08,32,2048,0,1,5,SNAPSHOT,97.239,
08:52:18,32,2048,0,1,5,RESTORE,112.966,
08:52:24,32,2048,0,1,0,CLEANUP,500.721,
08:52:59,32,2048,0,2,0,BUILD,35192.219,
08:53:06,32,2048,0,2,0,INFO.du,2666746515.000,du_B=2666746515
08:53:11,32,2048,0,2,0,INFO.vmrss,35840.000,pid=594934;VmRSS_kB=35840
08:53:16,32,2048,0,2,1,SNAPSHOT,121.881,
08:53:27,32,2048,0,2,1,RESTORE,115.489,
08:53:37,32,2048,0,2,2,SNAPSHOT,97.171,
08:53:47,32,2048,0,2,2,RESTORE,115.092,
08:53:57,32,2048,0,2,3,SNAPSHOT,95.954,
08:54:07,32,2048,0,2,3,RESTORE,115.626,
08:54:17,32,2048,0,2,4,SNAPSHOT,99.692,
08:54:28,32,2048,0,2,4,RESTORE,115.742,
08:54:38,32,2048,0,2,5,SNAPSHOT,99.447,
08:54:48,32,2048,0,2,5,RESTORE,116.855,
08:54:54,32,2048,0,2,0,CLEANUP,501.320,
08:55:14,32,2048,0,3,0,BUILD,20570.885,
08:55:21,32,2048,0,3,0,INFO.du,2666753518.000,du_B=2666753518
08:55:27,32,2048,0,3,0,INFO.vmrss,35840.000,pid=597289;VmRSS_kB=35840
08:55:32,32,2048,0,3,1,SNAPSHOT,118.182,
08:55:42,32,2048,0,3,1,RESTORE,115.088,
08:55:52,32,2048,0,3,2,SNAPSHOT,97.441,
08:56:02,32,2048,0,3,2,RESTORE,112.216,
08:56:12,32,2048,0,3,3,SNAPSHOT,97.828,
08:56:23,32,2048,0,3,3,RESTORE,114.841,
08:56:33,32,2048,0,3,4,SNAPSHOT,95.659,
08:56:43,32,2048,0,3,4,RESTORE,115.344,
08:56:53,32,2048,0,3,5,SNAPSHOT,99.406,
08:57:03,32,2048,0,3,5,RESTORE,114.728,
08:57:09,32,2048,0,3,0,CLEANUP,500.148,
08:57:35,32,3072,0,1,0,BUILD,20712.639,
08:57:43,32,3072,0,1,0,INFO.du,3740502402.000,du_B=3740502402
08:57:48,32,3072,0,1,0,INFO.vmrss,35840.000,pid=599694;VmRSS_kB=35840
08:57:53,32,3072,0,1,1,SNAPSHOT,115.986,
08:58:03,32,3072,0,1,1,RESTORE,116.931,
08:58:14,32,3072,0,1,2,SNAPSHOT,112.185,
08:58:24,32,3072,0,1,2,RESTORE,116.918,
08:58:34,32,3072,0,1,3,SNAPSHOT,93.304,
08:58:44,32,3072,0,1,3,RESTORE,116.075,
08:58:54,32,3072,0,1,4,SNAPSHOT,96.293,
08:59:04,32,3072,0,1,4,RESTORE,114.398,
08:59:15,32,3072,0,1,5,SNAPSHOT,99.681,
08:59:25,32,3072,0,1,5,RESTORE,114.493,
08:59:31,32,3072,0,1,0,CLEANUP,591.659,
08:59:51,32,3072,0,2,0,BUILD,20595.819,
08:59:59,32,3072,0,2,0,INFO.du,3740509407.000,du_B=3740509407
09:00:05,32,3072,0,2,0,INFO.vmrss,35840.000,pid=602076;VmRSS_kB=35840
09:00:10,32,3072,0,2,1,SNAPSHOT,114.649,
09:00:20,32,3072,0,2,1,RESTORE,117.377,
09:00:30,32,3072,0,2,2,SNAPSHOT,95.641,
09:00:40,32,3072,0,2,2,RESTORE,114.461,
09:00:50,32,3072,0,2,3,SNAPSHOT,95.165,
09:01:01,32,3072,0,2,3,RESTORE,113.628,
09:01:11,32,3072,0,2,4,SNAPSHOT,99.064,
09:01:21,32,3072,0,2,4,RESTORE,114.467,
09:01:31,32,3072,0,2,5,SNAPSHOT,94.497,
09:01:41,32,3072,0,2,5,RESTORE,115.855,
09:01:47,32,3072,0,2,0,CLEANUP,588.844,
09:02:08,32,3072,0,3,0,BUILD,20855.331,
09:02:16,32,3072,0,3,0,INFO.du,3740516410.000,du_B=3740516410
09:02:21,32,3072,0,3,0,INFO.vmrss,35840.000,pid=604473;VmRSS_kB=35840
09:02:26,32,3072,0,3,1,SNAPSHOT,116.072,
09:02:37,32,3072,0,3,1,RESTORE,115.538,
09:02:47,32,3072,0,3,2,SNAPSHOT,96.869,
09:02:57,32,3072,0,3,2,RESTORE,115.728,
09:03:07,32,3072,0,3,3,SNAPSHOT,101.014,
09:03:17,32,3072,0,3,3,RESTORE,116.751,
09:03:27,32,3072,0,3,4,SNAPSHOT,97.382,
09:03:38,32,3072,0,3,4,RESTORE,117.173,
09:03:48,32,3072,0,3,5,SNAPSHOT,97.401,
09:03:58,32,3072,0,3,5,RESTORE,113.336,
09:04:04,32,3072,0,3,0,CLEANUP,591.757,
09:04:29,32,4096,0,1,0,BUILD,20478.325,
09:04:38,32,4096,0,1,0,INFO.du,4814265296.000,du_B=4814265296
09:04:44,32,4096,0,1,0,INFO.vmrss,35840.000,pid=606885;VmRSS_kB=35840
09:04:49,32,4096,0,1,1,SNAPSHOT,117.589,
09:04:59,32,4096,0,1,1,RESTORE,113.950,
09:05:09,32,4096,0,1,2,SNAPSHOT,100.539,
09:05:19,32,4096,0,1,2,RESTORE,115.416,
09:05:30,32,4096,0,1,3,SNAPSHOT,89.950,
09:05:40,32,4096,0,1,3,RESTORE,114.576,
09:05:50,32,4096,0,1,4,SNAPSHOT,98.328,
09:06:00,32,4096,0,1,4,RESTORE,115.330,
09:06:10,32,4096,0,1,5,SNAPSHOT,97.739,
09:06:20,32,4096,0,1,5,RESTORE,112.168,
09:06:26,32,4096,0,1,0,CLEANUP,683.311,
09:06:47,32,4096,0,2,0,BUILD,20603.373,
09:06:56,32,4096,0,2,0,INFO.du,4814272301.000,du_B=4814272301
09:07:01,32,4096,0,2,0,INFO.vmrss,35840.000,pid=609274;VmRSS_kB=35840
09:07:06,32,4096,0,2,1,SNAPSHOT,114.322,
09:07:17,32,4096,0,2,1,RESTORE,116.579,
09:07:27,32,4096,0,2,2,SNAPSHOT,95.468,
09:07:37,32,4096,0,2,2,RESTORE,117.845,
09:07:47,32,4096,0,2,3,SNAPSHOT,96.279,
09:07:57,32,4096,0,2,3,RESTORE,115.333,
09:08:08,32,4096,0,2,4,SNAPSHOT,98.143,
09:08:18,32,4096,0,2,4,RESTORE,116.457,
09:08:28,32,4096,0,2,5,SNAPSHOT,105.589,
09:08:38,32,4096,0,2,5,RESTORE,113.379,
09:08:44,32,4096,0,2,0,CLEANUP,669.529,
09:09:04,32,4096,0,3,0,BUILD,20632.568,
09:09:14,32,4096,0,3,0,INFO.du,4814279306.000,du_B=4814279306
09:09:19,32,4096,0,3,0,INFO.vmrss,35840.000,pid=611668;VmRSS_kB=35840
09:09:24,32,4096,0,3,1,SNAPSHOT,113.671,
09:09:34,32,4096,0,3,1,RESTORE,114.348,
09:09:44,32,4096,0,3,2,SNAPSHOT,97.489,
09:09:55,32,4096,0,3,2,RESTORE,116.069,
09:10:05,32,4096,0,3,3,SNAPSHOT,96.406,
09:10:15,32,4096,0,3,3,RESTORE,113.465,
09:10:25,32,4096,0,3,4,SNAPSHOT,99.407,
09:10:35,32,4096,0,3,4,RESTORE,113.574,
09:10:45,32,4096,0,3,5,SNAPSHOT,94.538,
09:10:56,32,4096,0,3,5,RESTORE,114.693,
09:11:01,32,4096,0,3,0,CLEANUP,676.828,
09:11:27,64,0,0,1,0,BUILD,20673.662,
09:11:37,64,0,0,1,0,INFO.vmrss,68544.000,pid=614079;VmRSS_kB=68544
09:11:43,64,0,0,1,1,SNAPSHOT,136.060,
09:11:53,64,0,0,1,1,RESTORE,115.574,
09:12:03,64,0,0,1,2,SNAPSHOT,138.662,
09:12:13,64,0,0,1,2,RESTORE,117.314,
09:12:23,64,0,0,1,3,SNAPSHOT,137.008,
09:12:33,64,0,0,1,3,RESTORE,113.444,
09:12:44,64,0,0,1,4,SNAPSHOT,134.692,
09:12:54,64,0,0,1,4,RESTORE,114.711,
09:13:04,64,0,0,1,5,SNAPSHOT,137.133,
09:13:14,64,0,0,1,5,RESTORE,115.241,
09:13:20,64,0,0,1,0,CLEANUP,341.895,
09:13:41,64,0,0,2,0,BUILD,20795.584,
09:13:51,64,0,0,2,0,INFO.vmrss,68544.000,pid=616461;VmRSS_kB=68544
09:13:56,64,0,0,2,1,SNAPSHOT,135.069,
09:14:06,64,0,0,2,1,RESTORE,114.458,
09:14:16,64,0,0,2,2,SNAPSHOT,134.447,
09:14:26,64,0,0,2,2,RESTORE,114.519,
09:14:37,64,0,0,2,3,SNAPSHOT,141.548,
09:14:47,64,0,0,2,3,RESTORE,115.200,
09:14:57,64,0,0,2,4,SNAPSHOT,137.760,
09:15:07,64,0,0,2,4,RESTORE,113.956,
09:15:17,64,0,0,2,5,SNAPSHOT,138.444,
09:15:28,64,0,0,2,5,RESTORE,114.887,
09:15:33,64,0,0,2,0,CLEANUP,351.615,
09:15:54,64,0,0,3,0,BUILD,20414.634,
09:16:04,64,0,0,3,0,INFO.vmrss,68544.000,pid=618880;VmRSS_kB=68544
09:16:09,64,0,0,3,1,SNAPSHOT,133.749,
09:16:19,64,0,0,3,1,RESTORE,115.168,
09:16:29,64,0,0,3,2,SNAPSHOT,144.330,
09:16:40,64,0,0,3,2,RESTORE,117.281,
09:16:50,64,0,0,3,3,SNAPSHOT,136.291,
09:17:00,64,0,0,3,3,RESTORE,116.324,
09:17:10,64,0,0,3,4,SNAPSHOT,133.853,
09:17:20,64,0,0,3,4,RESTORE,114.306,
09:17:31,64,0,0,3,5,SNAPSHOT,135.271,
09:17:41,64,0,0,3,5,RESTORE,114.833,
09:17:46,64,0,0,3,0,CLEANUP,343.298,
09:18:12,64,4,0,1,0,BUILD,20685.994,
09:18:17,64,4,0,1,0,INFO.du,523534041.000,du_B=523534041
09:18:22,64,4,0,1,0,INFO.vmrss,68544.000,pid=621295;VmRSS_kB=68544
09:18:27,64,4,0,1,1,SNAPSHOT,154.813,
09:18:38,64,4,0,1,1,RESTORE,114.464,
09:18:48,64,4,0,1,2,SNAPSHOT,139.482,
09:18:58,64,4,0,1,2,RESTORE,115.411,
09:19:08,64,4,0,1,3,SNAPSHOT,140.044,
09:19:18,64,4,0,1,3,RESTORE,115.383,
09:19:29,64,4,0,1,4,SNAPSHOT,135.922,
09:19:39,64,4,0,1,4,RESTORE,114.852,
09:19:49,64,4,0,1,5,SNAPSHOT,129.630,
09:19:59,64,4,0,1,5,RESTORE,116.505,
09:20:05,64,4,0,1,0,CLEANUP,343.240,
09:20:25,64,4,0,2,0,BUILD,20619.033,
09:20:30,64,4,0,2,0,INFO.du,523541008.000,du_B=523541008
09:20:36,64,4,0,2,0,INFO.vmrss,68544.000,pid=623730;VmRSS_kB=68544
09:20:41,64,4,0,2,1,SNAPSHOT,150.512,
09:20:51,64,4,0,2,1,RESTORE,114.464,
09:21:01,64,4,0,2,2,SNAPSHOT,133.699,
09:21:11,64,4,0,2,2,RESTORE,114.314,
09:21:22,64,4,0,2,3,SNAPSHOT,137.880,
09:21:32,64,4,0,2,3,RESTORE,114.326,
09:21:42,64,4,0,2,4,SNAPSHOT,134.528,
09:21:52,64,4,0,2,4,RESTORE,113.438,
09:22:02,64,4,0,2,5,SNAPSHOT,132.694,
09:22:12,64,4,0,2,5,RESTORE,114.915,
09:22:18,64,4,0,2,0,CLEANUP,351.663,
09:22:39,64,4,0,3,0,BUILD,20596.197,
09:22:44,64,4,0,3,0,INFO.du,523547975.000,du_B=523547975
09:22:49,64,4,0,3,0,INFO.vmrss,68544.000,pid=626137;VmRSS_kB=68544
09:22:54,64,4,0,3,1,SNAPSHOT,149.741,
09:23:04,64,4,0,3,1,RESTORE,114.880,
09:23:14,64,4,0,3,2,SNAPSHOT,135.648,
09:23:25,64,4,0,3,2,RESTORE,114.020,
09:23:35,64,4,0,3,3,SNAPSHOT,137.888,
09:23:45,64,4,0,3,3,RESTORE,112.268,
09:23:55,64,4,0,3,4,SNAPSHOT,134.158,
09:24:05,64,4,0,3,4,RESTORE,114.068,
09:24:16,64,4,0,3,5,SNAPSHOT,135.298,
09:24:26,64,4,0,3,5,RESTORE,114.141,
09:24:31,64,4,0,3,0,CLEANUP,352.053,
09:24:57,64,8,0,1,0,BUILD,20537.544,
09:25:02,64,8,0,1,0,INFO.du,527749300.000,du_B=527749300
09:25:07,64,8,0,1,0,INFO.vmrss,68544.000,pid=628540;VmRSS_kB=68544
09:25:12,64,8,0,1,1,SNAPSHOT,159.591,
09:25:23,64,8,0,1,1,RESTORE,113.458,
09:25:33,64,8,0,1,2,SNAPSHOT,137.787,
09:25:43,64,8,0,1,2,RESTORE,115.649,
09:25:53,64,8,0,1,3,SNAPSHOT,136.419,
09:26:03,64,8,0,1,3,RESTORE,114.350,
09:26:13,64,8,0,1,4,SNAPSHOT,137.610,
09:26:24,64,8,0,1,4,RESTORE,114.092,
09:26:34,64,8,0,1,5,SNAPSHOT,135.747,
09:26:44,64,8,0,1,5,RESTORE,116.699,
09:26:50,64,8,0,1,0,CLEANUP,350.652,
09:27:10,64,8,0,2,0,BUILD,20472.786,
09:27:15,64,8,0,2,0,INFO.du,527756267.000,du_B=527756267
09:27:20,64,8,0,2,0,INFO.vmrss,68544.000,pid=630910;VmRSS_kB=68544
09:27:26,64,8,0,2,1,SNAPSHOT,150.739,
09:27:36,64,8,0,2,1,RESTORE,117.160,
09:27:46,64,8,0,2,2,SNAPSHOT,145.922,
09:27:56,64,8,0,2,2,RESTORE,114.029,
09:28:06,64,8,0,2,3,SNAPSHOT,128.686,
09:28:17,64,8,0,2,3,RESTORE,116.494,
09:28:27,64,8,0,2,4,SNAPSHOT,135.249,
09:28:37,64,8,0,2,4,RESTORE,114.775,
09:28:47,64,8,0,2,5,SNAPSHOT,132.905,
09:28:57,64,8,0,2,5,RESTORE,117.040,
09:29:03,64,8,0,2,0,CLEANUP,348.552,
09:29:23,64,8,0,3,0,BUILD,20442.910,
09:29:28,64,8,0,3,0,INFO.du,527763234.000,du_B=527763234
09:29:34,64,8,0,3,0,INFO.vmrss,68544.000,pid=633319;VmRSS_kB=68544
09:29:39,64,8,0,3,1,SNAPSHOT,155.926,
09:29:49,64,8,0,3,1,RESTORE,112.470,
09:29:59,64,8,0,3,2,SNAPSHOT,136.362,
09:30:09,64,8,0,3,2,RESTORE,114.859,
09:30:20,64,8,0,3,3,SNAPSHOT,130.726,
09:30:30,64,8,0,3,3,RESTORE,113.403,
09:30:40,64,8,0,3,4,SNAPSHOT,135.705,
09:30:50,64,8,0,3,4,RESTORE,116.206,
09:31:00,64,8,0,3,5,SNAPSHOT,132.468,
09:31:10,64,8,0,3,5,RESTORE,113.807,
09:31:16,64,8,0,3,0,CLEANUP,341.786,
09:31:42,64,16,0,1,0,BUILD,20655.340,
09:31:47,64,16,0,1,0,INFO.du,536158864.000,du_B=536158864
09:31:52,64,16,0,1,0,INFO.vmrss,68544.000,pid=635700;VmRSS_kB=68544
09:31:57,64,16,0,1,1,SNAPSHOT,154.609,
09:32:07,64,16,0,1,1,RESTORE,117.042,
09:32:18,64,16,0,1,2,SNAPSHOT,134.435,
09:32:28,64,16,0,1,2,RESTORE,114.288,
09:32:38,64,16,0,1,3,SNAPSHOT,130.648,
09:32:48,64,16,0,1,3,RESTORE,115.637,
09:32:58,64,16,0,1,4,SNAPSHOT,132.454,
09:33:08,64,16,0,1,4,RESTORE,115.595,
09:33:19,64,16,0,1,5,SNAPSHOT,131.950,
09:33:29,64,16,0,1,5,RESTORE,115.669,
09:33:34,64,16,0,1,0,CLEANUP,347.561,
09:33:55,64,16,0,2,0,BUILD,20701.648,
09:34:00,64,16,0,2,0,INFO.du,536165845.000,du_B=536165845
09:34:05,64,16,0,2,0,INFO.vmrss,68544.000,pid=638080;VmRSS_kB=68544
09:34:11,64,16,0,2,1,SNAPSHOT,152.195,
09:34:21,64,16,0,2,1,RESTORE,114.957,
09:34:31,64,16,0,2,2,SNAPSHOT,132.997,
09:34:41,64,16,0,2,2,RESTORE,115.468,
09:34:51,64,16,0,2,3,SNAPSHOT,132.859,
09:35:01,64,16,0,2,3,RESTORE,116.691,
09:35:12,64,16,0,2,4,SNAPSHOT,132.362,
09:35:22,64,16,0,2,4,RESTORE,115.893,
09:35:32,64,16,0,2,5,SNAPSHOT,136.695,
09:35:42,64,16,0,2,5,RESTORE,114.656,
09:35:48,64,16,0,2,0,CLEANUP,340.703,
09:36:09,64,16,0,3,0,BUILD,20854.638,
09:36:14,64,16,0,3,0,INFO.du,536172826.000,du_B=536172826
09:36:19,64,16,0,3,0,INFO.vmrss,68544.000,pid=640480;VmRSS_kB=68544
09:36:24,64,16,0,3,1,SNAPSHOT,156.980,
09:36:34,64,16,0,3,1,RESTORE,115.484,
09:36:45,64,16,0,3,2,SNAPSHOT,138.250,
09:36:55,64,16,0,3,2,RESTORE,112.337,
09:37:05,64,16,0,3,3,SNAPSHOT,132.904,
09:37:15,64,16,0,3,3,RESTORE,114.521,
09:37:25,64,16,0,3,4,SNAPSHOT,137.692,
09:37:35,64,16,0,3,4,RESTORE,112.439,
09:37:46,64,16,0,3,5,SNAPSHOT,130.214,
09:37:56,64,16,0,3,5,RESTORE,114.755,
09:38:01,64,16,0,3,0,CLEANUP,347.078,
09:38:27,64,32,0,1,0,BUILD,20592.433,
09:38:32,64,32,0,1,0,INFO.du,552957078.000,du_B=552957078
09:38:37,64,32,0,1,0,INFO.vmrss,68544.000,pid=642892;VmRSS_kB=68544
09:38:42,64,32,0,1,1,SNAPSHOT,151.480,
09:38:53,64,32,0,1,1,RESTORE,114.619,
09:39:03,64,32,0,1,2,SNAPSHOT,135.841,
09:39:13,64,32,0,1,2,RESTORE,117.385,
09:39:23,64,32,0,1,3,SNAPSHOT,139.937,
09:39:33,64,32,0,1,3,RESTORE,113.805,
09:39:44,64,32,0,1,4,SNAPSHOT,132.611,
09:39:54,64,32,0,1,4,RESTORE,112.372,
09:40:04,64,32,0,1,5,SNAPSHOT,136.826,
09:40:14,64,32,0,1,5,RESTORE,114.651,
09:40:20,64,32,0,1,0,CLEANUP,343.691,
09:40:40,64,32,0,2,0,BUILD,20669.569,
09:40:45,64,32,0,2,0,INFO.du,552964059.000,du_B=552964059
09:40:51,64,32,0,2,0,INFO.vmrss,68544.000,pid=645282;VmRSS_kB=68544
09:40:56,64,32,0,2,1,SNAPSHOT,151.557,
09:41:06,64,32,0,2,1,RESTORE,114.363,
09:41:16,64,32,0,2,2,SNAPSHOT,135.221,
09:41:26,64,32,0,2,2,RESTORE,114.290,
09:41:37,64,32,0,2,3,SNAPSHOT,135.980,
09:41:47,64,32,0,2,3,RESTORE,113.862,
09:41:57,64,32,0,2,4,SNAPSHOT,138.401,
09:42:07,64,32,0,2,4,RESTORE,114.460,
09:42:17,64,32,0,2,5,SNAPSHOT,139.222,
09:42:28,64,32,0,2,5,RESTORE,116.412,
09:42:33,64,32,0,2,0,CLEANUP,343.070,
09:42:54,64,32,0,3,0,BUILD,20652.487,
09:42:59,64,32,0,3,0,INFO.du,552971040.000,du_B=552971040
09:43:04,64,32,0,3,0,INFO.vmrss,68544.000,pid=647667;VmRSS_kB=68544
09:43:09,64,32,0,3,1,SNAPSHOT,160.771,
09:43:19,64,32,0,3,1,RESTORE,116.335,
09:43:30,64,32,0,3,2,SNAPSHOT,135.674,
09:43:40,64,32,0,3,2,RESTORE,114.965,
09:43:50,64,32,0,3,3,SNAPSHOT,133.712,
09:44:00,64,32,0,3,3,RESTORE,114.007,
09:44:10,64,32,0,3,4,SNAPSHOT,135.011,
09:44:21,64,32,0,3,4,RESTORE,115.574,
09:44:31,64,32,0,3,5,SNAPSHOT,138.000,
09:44:41,64,32,0,3,5,RESTORE,116.706,
09:44:46,64,32,0,3,0,CLEANUP,342.123,
09:45:12,64,64,0,1,0,BUILD,20746.071,
09:45:17,64,64,0,1,0,INFO.du,586532508.000,du_B=586532508
09:45:23,64,64,0,1,0,INFO.vmrss,68544.000,pid=650041;VmRSS_kB=68544
09:45:28,64,64,0,1,1,SNAPSHOT,154.656,
09:45:38,64,64,0,1,1,RESTORE,117.641,
09:45:48,64,64,0,1,2,SNAPSHOT,135.699,
09:45:58,64,64,0,1,2,RESTORE,116.199,
09:46:09,64,64,0,1,3,SNAPSHOT,135.309,
09:46:19,64,64,0,1,3,RESTORE,116.772,
09:46:29,64,64,0,1,4,SNAPSHOT,139.840,
09:46:39,64,64,0,1,4,RESTORE,114.168,
09:46:49,64,64,0,1,5,SNAPSHOT,133.152,
09:46:59,64,64,0,1,5,RESTORE,115.558,
09:47:05,64,64,0,1,0,CLEANUP,343.864,
09:47:25,64,64,0,2,0,BUILD,20474.865,
09:47:31,64,64,0,2,0,INFO.du,586539489.000,du_B=586539489
09:47:36,64,64,0,2,0,INFO.vmrss,68544.000,pid=652449;VmRSS_kB=68544
09:47:41,64,64,0,2,1,SNAPSHOT,151.503,
09:47:51,64,64,0,2,1,RESTORE,115.891,
09:48:01,64,64,0,2,2,SNAPSHOT,134.175,
09:48:12,64,64,0,2,2,RESTORE,113.902,
09:48:22,64,64,0,2,3,SNAPSHOT,131.707,
09:48:32,64,64,0,2,3,RESTORE,114.436,
09:48:42,64,64,0,2,4,SNAPSHOT,131.114,
09:48:52,64,64,0,2,4,RESTORE,114.437,
09:49:03,64,64,0,2,5,SNAPSHOT,132.605,
09:49:13,64,64,0,2,5,RESTORE,113.217,
09:49:18,64,64,0,2,0,CLEANUP,348.645,
09:49:40,64,64,0,3,0,BUILD,21564.094,
09:49:45,64,64,0,3,0,INFO.du,586546470.000,du_B=586546470
09:49:50,64,64,0,3,0,INFO.vmrss,68544.000,pid=654844;VmRSS_kB=68544
09:49:55,64,64,0,3,1,SNAPSHOT,158.526,
09:50:06,64,64,0,3,1,RESTORE,116.228,
09:50:16,64,64,0,3,2,SNAPSHOT,134.125,
09:50:26,64,64,0,3,2,RESTORE,114.906,
09:50:36,64,64,0,3,3,SNAPSHOT,133.908,
09:50:46,64,64,0,3,3,RESTORE,116.763,
09:50:57,64,64,0,3,4,SNAPSHOT,134.576,
09:51:07,64,64,0,3,4,RESTORE,115.906,
09:51:17,64,64,0,3,5,SNAPSHOT,133.773,
09:51:27,64,64,0,3,5,RESTORE,114.266,
09:51:33,64,64,0,3,0,CLEANUP,355.517,
09:51:58,64,96,0,1,0,BUILD,20675.756,
09:52:04,64,96,0,1,0,INFO.du,620107938.000,du_B=620107938
09:52:09,64,96,0,1,0,INFO.vmrss,68544.000,pid=657217;VmRSS_kB=68544
09:52:14,64,96,0,1,1,SNAPSHOT,156.320,
09:52:24,64,96,0,1,1,RESTORE,114.555,
09:52:34,64,96,0,1,2,SNAPSHOT,135.242,
09:52:44,64,96,0,1,2,RESTORE,113.291,
09:52:55,64,96,0,1,3,SNAPSHOT,137.159,
09:53:05,64,96,0,1,3,RESTORE,115.118,
09:53:15,64,96,0,1,4,SNAPSHOT,133.277,
09:53:25,64,96,0,1,4,RESTORE,114.635,
09:53:35,64,96,0,1,5,SNAPSHOT,128.645,
09:53:46,64,96,0,1,5,RESTORE,117.293,
09:53:51,64,96,0,1,0,CLEANUP,357.767,
09:54:12,64,96,0,2,0,BUILD,20716.864,
09:54:17,64,96,0,2,0,INFO.du,620114919.000,du_B=620114919
09:54:22,64,96,0,2,0,INFO.vmrss,68544.000,pid=659613;VmRSS_kB=68544
09:54:27,64,96,0,2,1,SNAPSHOT,153.110,
09:54:38,64,96,0,2,1,RESTORE,115.287,
09:54:48,64,96,0,2,2,SNAPSHOT,135.106,
09:54:58,64,96,0,2,2,RESTORE,115.422,
09:55:08,64,96,0,2,3,SNAPSHOT,135.596,
09:55:18,64,96,0,2,3,RESTORE,113.639,
09:55:29,64,96,0,2,4,SNAPSHOT,127.608,
09:55:39,64,96,0,2,4,RESTORE,115.696,
09:55:49,64,96,0,2,5,SNAPSHOT,137.656,
09:55:59,64,96,0,2,5,RESTORE,115.689,
09:56:05,64,96,0,2,0,CLEANUP,348.613,
09:56:25,64,96,0,3,0,BUILD,20766.481,
09:56:31,64,96,0,3,0,INFO.du,620121900.000,du_B=620121900
09:56:36,64,96,0,3,0,INFO.vmrss,68544.000,pid=662007;VmRSS_kB=68544
09:56:41,64,96,0,3,1,SNAPSHOT,151.420,
09:56:51,64,96,0,3,1,RESTORE,113.569,
09:57:01,64,96,0,3,2,SNAPSHOT,134.118,
09:57:12,64,96,0,3,2,RESTORE,114.139,
09:57:22,64,96,0,3,3,SNAPSHOT,134.889,
09:57:32,64,96,0,3,3,RESTORE,114.382,
09:57:42,64,96,0,3,4,SNAPSHOT,135.554,
09:57:52,64,96,0,3,4,RESTORE,116.759,
09:58:03,64,96,0,3,5,SNAPSHOT,136.548,
09:58:13,64,96,0,3,5,RESTORE,115.845,
09:58:18,64,96,0,3,0,CLEANUP,349.128,
09:58:44,64,128,0,1,0,BUILD,20650.327,
09:58:49,64,128,0,1,0,INFO.du,653683369.000,du_B=653683369
